Port Number,Time Since Start,Bandwidth
5007,5.519099563s,70
5007,5.519113414s,70
5007,5.522085655s,70
5007,5.522203638s,70
5007,5.5235285s,70
5007,5.518123393s,70
5007,5.519003269s,70
5007,5.519085098s,70
5007,5.525437487s,70
5007,5.523746704s,70
5007,5.523961909s,70
5007,5.525142038s,70
5007,5.523444963s,70
5007,5.525387471s,70
5007,5.525395773s,70
5007,5.525409905s,70
5007,5.522130175s,70
5007,5.522188262s,70
5007,5.523437339s,70
5007,5.525379194s,70
5007,5.514498625s,70
5007,5.515947083s,70
5007,5.518129499s,70
5007,5.518191625s,70
5007,5.522163802s,70
5007,5.516693387s,70
5007,5.517443076s,70
5007,5.525453464s,70
5007,5.519018257s,70
5007,5.522112249s,70
5007,5.523924733s,70
5007,5.515512672s,70
5007,5.517332871s,70
5007,5.51745083s,70
5007,5.523934222s,70
5007,5.52541713s,70
5007,5.516782736s,70
5007,5.517416301s,70
5007,5.518117512s,70
5007,5.525402209s,70
5007,5.516706302s,70
5007,5.518110729s,70
5007,5.525198859s,70
5007,5.522074925s,70
5007,5.522102881s,70
5007,5.515877555s,70
5007,5.517341076s,70
5007,5.519011717s,70
5007,5.518135703s,70
5007,5.518992166s,70
5007,5.519092434s,70
5007,5.524020309s,70
5007,5.514778903s,70
5007,5.517354305s,70
5007,5.518092033s,70
5007,5.51902537s,70
5007,5.519032608s,70
5007,5.519106501s,70
5007,5.52212123s,70
5007,5.525159807s,70
5007,5.515937557s,70
5007,5.516631049s,70
5007,5.518081231s,70
5007,5.525424501s,70
5007,5.525446146s,70
5007,5.523431063s,70
5007,5.523941301s,70
5007,5.525277959s,70
5007,5.51734722s,70
5007,5.51907705s,70
5007,5.522196092s,70
5007,5.518103391s,70
5007,5.523719063s,70
5007,5.52401388s,70
5007,5.518183267s,70
5007,5.519039451s,70
5007,5.522146873s,70
5007,5.522170921s,70
5007,5.525152161s,70
5007,5.514789806s,70
5007,5.517428728s,70
5007,5.5174583s,70
5007,5.52536958s,70
5007,5.516790532s,70
5007,5.51743555s,70
5007,5.518175586s,70
5007,5.522156392s,70
5007,5.523422727s,70
5007,5.515888081s,70
5007,5.516677515s,70
5007,5.516685596s,70
5007,5.523955369s,70
5007,5.52400498s,70
5007,5.525165737s,70
5007,5.522180089s,70
5007,5.523948077s,70
5007,5.516713095s,70
5007,5.518031451s,70
5007,5.522139314s,70
