Port Number,Time Since Start,Bandwidth
5000,1.435962266s,79
5000,13.526981928s,80
5000,30.989681ms,70
5000,31.001578ms,70
5000,59.664353ms,70
5000,1.435957577s,79
5000,13.526980906s,80
5000,23.28277ms,70
5000,54.832222ms,70
5000,59.30554ms,70
5000,1.435959531s,79
5000,59.621777ms,70
5000,59.637251ms,70
5000,11.548394ms,70
5000,23.290321ms,70
5000,33.633312ms,70
5000,59.610607ms,70
5000,33.640652ms,70
5000,54.794167ms,70
5000,54.805396ms,70
5000,59.651496ms,70
5000,12.884718ms,70
5000,31.008367ms,70
5000,31.025033ms,70
5000,33.621485ms,70
5000,13.526975341s,80
5000,13.526982864s,80
5000,13.526978882s,80
5000,13.526983917s,80
5000,54.825976ms,70
5000,59.376253ms,70
5000,59.405223ms,70
5000,1.435954466s,79
5000,59.645198ms,70
5000,1.435958517s,79
5000,1.435960694s,79
5000,13.526979809s,80
5000,12.904982ms,70
5000,33.6472ms,70
5000,59.389163ms,70
5000,59.628138ms,70
5000,33.67196ms,70
5000,54.819533ms,70
5000,59.396829ms,70
5000,1.435961472s,79
5000,59.657813ms,70
5000,23.259058ms,70
5000,54.812565ms,70
5000,59.33008ms,70
5000,59.425137ms,70
